benchmark_version,dataset,split,item_id,track_id,genre,license,license_url,track_url,audio_relpath,source_sha256,source_sample_rate,source_channels,source_duration_sec,sample_rate,channels,start_a_sec,start_b_sec,duration_sec,adjacent_segments,target_lufs,input_lufs_a,input_lufs_b,input_peak_a,input_peak_b,input_rms_dbfs_a,input_rms_dbfs_b,active_ratio_a,active_ratio_b,selection_rank_sha256
pedalboard-fma-test-v0.1,fma_small,test,fma_test_144213,144213,Hip-Hop,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://freemusicarchive.org/music/The_Impossebulls/Five_By_Five_II_Sloth/02_-_Rhythm_Roulette,fma/fma_small/144/144213.mp3,96b80854c71cae60d3c34f0c37de04b7972003b7dd5ae90ad9a027bd2288e55a,44100,2,30.01469387755102,44100,2,5.0,15.0,10.0,True,-20.0,-9.53632775806483,-9.659356322692227,0.2997894883155823,0.3040659725666046,-20.730967949228315,-20.730210512855045,1.0,1.0,09959e1f23212db8d34be439a7f9ba9161a7a0077c8e020c42a6e56ccb7aa419
pedalboard-fma-test-v0.1,fma_small,test,fma_test_144212,144212,Hip-Hop,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://freemusicarchive.org/music/The_Impossebulls/Five_By_Five_II_Sloth/01_-_Life__Times_of_40_Year_Rhymes,fma/fma_small/144/144212.mp3,3cc6e86d69d761ae6c897017714cd0a0dd3345a014dd3703b4e32f1c420bb7e9,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-9.66099128987419,-9.584699080902324,0.3041232228279114,0.29976218938827515,-20.49180163968449,-20.520138218151082,1.0,1.0,0a58062eaeed011c5676fb608a0f41688c485f17e4b2c2044b0cec507673be4b
pedalboard-fma-test-v0.1,fma_small,test,fma_test_110756,110756,Hip-Hop,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://freemusicarchive.org/music/The_Impossebulls/Slave_Education_XE/15_-_Mediaocrity,fma/fma_small/110/110756.mp3,ddea6093ec4440da53a558272eea6510b17703eee4bb56365d1a7ba35671f0b1,44100,2,30.01469387755102,44100,2,5.0,15.0,10.0,True,-20.0,-8.338008930758077,-8.745046991614775,0.26115626096725464,0.27368584275245667,-21.549300990462346,-21.262641380853605,1.0,1.0,0c2a62da855160c9d8d0b6f30fe2e88073e5adee404efee2be57db9f9087ce22
pedalboard-fma-test-v0.1,fma_small,test,fma_test_154306,154306,Hip-Hop,Attribution,http://creativecommons.org/licenses/by/4.0/,http://freemusicarchive.org/music/Fleslit/Journey_1002/15_Yummy,fma/fma_small/154/154306.mp3,946539de13a2d4b29fed346375236374de9be9d4afdd28b7950f6f105efe13ee,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-25.408482319812393,-20.713674346165245,0.7606659531593323,0.5573348999023438,-21.330205263774232,-21.23688807536886,0.9900000095367432,1.0,13b46c31a216291c711efa5df05bb85c3709b42b84a5364438ec87a21af7c0d8
pedalboard-fma-test-v0.1,fma_small,test,fma_test_089445,89445,Hip-Hop,Creative Commons Attribution,http://creativecommons.org/licenses/by/3.0/,http://freemusicarchive.org/music/Shad__Skratch_Bastid/none_given_1098/03_-_Shad__Skratch_Bastid_-_Outta_My_Head,fma/fma_small/089/089445.mp3,3004ea7fec081779d93f89795c592687b572c3f55bd33f4cb74f41f5cbaecd08,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-8.82866562283705,-8.96427473322855,0.27120643854141235,0.27626946568489075,-21.549599572888614,-21.666690535075528,1.0,1.0,16e4c8bbfaf33585dad5786fe6726d8e92d7b3ab2a389fad6b0caa24e52c7883
pedalboard-fma-test-v0.1,fma_small,test,fma_test_140621,140621,Hip-Hop,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://freemusicarchive.org/music/The_Impossebulls/Back_To_It_bw_5_x_5/01_-_Back_To_It_12inch_Mixx,fma/fma_small/140/140621.mp3,e6fef86052086f7c4fc6faefc814680abb4c413f10cd202fb1bcbe94f5a9b5cf,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-8.993731223988815,-9.072903267852793,0.28163495659828186,0.2815576195716858,-20.551156397079463,-20.83786873738662,1.0,1.0,1ae105af41d6501e13f420913559759df13415433e17666435a78b1943e2d629
pedalboard-fma-test-v0.1,fma_small,test,fma_test_148032,148032,Hip-Hop,Attribution,http://creativecommons.org/licenses/by/4.0/,http://freemusicarchive.org/music/BoyHoodBuchi/none_given_2763/WitchCraft,fma/fma_small/148/148032.mp3,6daf5cc91837edb8d01dd8159a85e96472142a9c4f4defefd234173e2749db7a,44100,2,29.936326530612245,44100,2,5.0,15.0,10.0,True,-20.0,-4.237725239920312,-6.823737372504696,0.16288693249225616,0.2193748652935028,-22.933431077166585,-22.335277387102117,1.0,1.0,22a7b52f68857c0777212d4b603c75bcd82e108b353902c7a62e5f22e0fee556
pedalboard-fma-test-v0.1,fma_small,test,fma_test_116388,116388,Hip-Hop,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Asthmatic_Astronaut/Good_Morning_Sunshine/Asthmatic_Astronaut_-_Good_Morning_Sunshine_2005_-_05_Electronica_3,fma/fma_small/116/116388.mp3,e15f889e86fdc3fb364774a946f2e36f50ccb43e780544e87faff64536b23716,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-21.258374368699375,-19.416638386055443,0.6604217290878296,0.5420423150062561,-23.087838687196275,-22.591529791552716,1.0,1.0,22b8191bb061e7514d57612dee14b4b90277c9c318285b5712795f71271d0caf
pedalboard-fma-test-v0.1,fma_small,test,fma_test_154308,154308,Hip-Hop,Attribution,http://creativecommons.org/licenses/by/4.0/,http://freemusicarchive.org/music/Fleslit/Journey_1002/17_MIA,fma/fma_small/154/154308.mp3,b6e2f906e94265dd2e6a1be039091513903f593d68032fe2a360c4b0047412a5,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-19.75216151324744,-19.86414446052426,0.8801588416099548,0.7576766014099121,-22.679849566713877,-22.71050485152584,1.0,1.0,29ebf88cffd4de76d6effb34b3d9c61c79672d9e37037f7f9faf4e43a79c3427
pedalboard-fma-test-v0.1,fma_small,test,fma_test_144214,144214,Hip-Hop,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://freemusicarchive.org/music/The_Impossebulls/Five_By_Five_II_Sloth/03_-_Idle_Hands,fma/fma_small/144/144214.mp3,eeb860870fb493f372ec5324a72dc2c7816b4690d365d23ba5557b94580d55bc,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-9.787212128147099,-9.824164539509454,0.308574914932251,0.309890478849411,-20.916134626800456,-20.88431797738419,1.0,1.0,2ac29ff873098972051d315fb62242397517696f9f6813f20f42a5b7137f6fea
pedalboard-fma-test-v0.1,fma_small,test,fma_test_110771,110771,Hip-Hop,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://freemusicarchive.org/music/The_Impossebulls/Slave_Education_XE/10_-_For_More_Years_Instrumental,fma/fma_small/110/110771.mp3,bf86ed0b7b5d38291a38fc75573464fbc4b93fdcceb22c24ba7975babdbc1926,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-11.829968904198353,-11.919271565162061,0.3618837594985962,0.36380642652511597,-21.2649332983295,-21.264840472154884,1.0,1.0,2ae1ecb2a1229a6b1d8d9ad1c05ca941e2ab27e784baac7796687e78de00b95c
pedalboard-fma-test-v0.1,fma_small,test,fma_test_140626,140626,Hip-Hop,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://freemusicarchive.org/music/The_Impossebulls/Back_To_It_bw_5_x_5/06_-_No_Country_For_Old_Men_Ds_Muddy_Water_Breakfix_Mixx,fma/fma_small/140/140626.mp3,5baa4eb5b21bb784f255dc08f62291bd9d483ce28102543cbf2ff13d1f7701ce,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-9.80642898413837,-9.450675319240938,0.3024565279483795,0.29126450419425964,-21.0830584907399,-21.247929733128935,1.0,1.0,2c183b45751d01a42de08dae620c1cbce121b71014b5fd7ac5179e8f6be4f294
pedalboard-fma-test-v0.1,fma_small,test,fma_test_116389,116389,Hip-Hop,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Asthmatic_Astronaut/Good_Morning_Sunshine/Asthmatic_Astronaut_-_Good_Morning_Sunshine_2005_-_06_My_heart_beats_to_the_break,fma/fma_small/116/116389.mp3,d5868113b90341ae4ff995cc4022348985dad191098d530386f1a96f4bcf2afb,44100,2,30.01469387755102,44100,2,5.0,15.0,10.0,True,-20.0,-17.04751343816397,-15.752999349703632,0.5428404808044434,0.4676775336265564,-21.98474332646876,-22.343807757243425,1.0,1.0,2eb48b85295236def8726480a362a236c2a9f582c176715ad6e1f79653ea5536
pedalboard-fma-test-v0.1,fma_small,test,fma_test_154307,154307,Hip-Hop,Attribution,http://creativecommons.org/licenses/by/4.0/,http://freemusicarchive.org/music/Fleslit/Journey_1002/16_12_01_AM,fma/fma_small/154/154307.mp3,33ffa7e29053f8d6279fceca54b97044625c77de2873e70cd464a87db7370769,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-16.934650643912494,-16.653472374962405,0.7026394605636597,0.6802579164505005,-19.415162021551183,-19.21638201664314,1.0,1.0,33b8aab97c11980cc2674f2c23d9050d1f18b827938bb5be55772a2ca04a37f6
pedalboard-fma-test-v0.1,fma_small,test,fma_test_110775,110775,Hip-Hop,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://freemusicarchive.org/music/The_Impossebulls/Slave_Education_XE/14_-_Volume_Video_Edit,fma/fma_small/110/110775.mp3,2e4d75a5d373e0663da2bdbcafc57ce8a0ffc50b7f6fd10f3936eed299e1f465,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-12.24687009448074,-12.603189039522679,0.40958449244499207,0.42673617601394653,-20.10655481725829,-20.63805297556825,1.0,1.0,3f7f89f51aef1dc839c9357f411b5b2d24a1de21fdafdbb54d5376694396ae3a
pedalboard-fma-test-v0.1,fma_small,test,fma_test_140620,140620,Hip-Hop,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://freemusicarchive.org/music/The_Impossebulls/Bad_Cop/02_-_Bad_Cop_Instrumental,fma/fma_small/140/140620.mp3,17663e230740027f86d15675d97612d0603035ebf773d436a31cb0878c8cd7f4,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-12.656659896390533,-12.264852827183034,0.4280429780483246,0.4104333519935608,-19.63792511028717,-19.772462702723175,1.0,1.0,42f92a68fb54d2dec7a9777225c2c4ccacc96d8c116f919fb587e01d4ca02ee8
pedalboard-fma-test-v0.1,fma_small,test,fma_test_110774,110774,Hip-Hop,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://freemusicarchive.org/music/The_Impossebulls/Slave_Education_XE/13_-_RSVP_Part_2,fma/fma_small/110/110774.mp3,9606ecb618a5485ddb3ceb305c14744e4285e145a97b893c609adb4cd8af737a,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-11.434783118599556,-11.123451967041591,0.36374959349632263,0.3458150029182434,-21.95973594276749,-22.019469070109206,1.0,1.0,44e49b943d4caa0c3cb9545f99721eb14fe911b07b48aff87d932fba34cc9c9a
pedalboard-fma-test-v0.1,fma_small,test,fma_test_145750,145750,Hip-Hop,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://freemusicarchive.org/music/The_Impossebulls/Five_By_Five_III_Greed/24_-_Devils_Pie,fma/fma_small/145/145750.mp3,53f7d29e5f13f373150c7040b9ecfe8dd5bcbf123f61638086078ebb90510b05,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-7.327807636664617,-7.211927328923578,0.23248256742954254,0.22940155863761902,-20.952592132606576,-20.8223247319844,1.0,1.0,4b89238e3472ecea329f52f2a14a90acbae49a4dcc864a1f412c7a131cfc4ca4
pedalboard-fma-test-v0.1,fma_small,test,fma_test_110764,110764,Hip-Hop,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://freemusicarchive.org/music/The_Impossebulls/Slave_Education_XE/03_-_Strictly_Hiphop_Undertheunderground_Mixx,fma/fma_small/110/110764.mp3,7ec6e8e0854a78294bc9939229f7d0c17a1cff9c5419052e83aabb6b1a56e31e,44100,2,30.01469387755102,44100,2,5.0,15.0,10.0,True,-20.0,-10.934846993060074,-10.69876190924009,0.35216188430786133,0.3427189290523529,-21.7228672548734,-21.88695935000215,1.0,1.0,4fdbfc52ccfe50d6cf7374c3f7349bec42bb55a1b0e4a5fc27a577ec7efdf9e3
pedalboard-fma-test-v0.1,fma_small,test,fma_test_150288,150288,Hip-Hop,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://freemusicarchive.org/music/The_Impossebulls/Five_By_Five_V_Lust/35_-_Thank_U_92,fma/fma_small/150/150288.mp3,b21da62245f6606c9bac5710ab81598127d7426779c19e36a4975d821314e011,44100,2,30.01469387755102,44100,2,5.0,15.0,10.0,True,-20.0,-7.757053076060465,-7.786553199198306,0.24426016211509705,0.24509117007255554,-20.718787290785528,-20.785147097363765,1.0,1.0,5399c8af89b369861769249a42aa54d87cba544112a5e3b03aefe59f7d475ec7
pedalboard-fma-test-v0.1,fma_small,test,fma_test_140609,140609,Hip-Hop,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://freemusicarchive.org/music/The_Impossebulls/The_Devils_You_Know/Back_To_It_w_Daddy-O_of_Stetsasonic,fma/fma_small/140/140609.mp3,04babccd309b6eb76700eb1bd4dbfc0512db67a4cb469cf9375245971a447a23,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-9.425267971347584,-9.597154544536162,0.29598069190979004,0.30189624428749084,-20.54016512090465,-20.44311072638135,1.0,1.0,54d33be5fdf05df870214f1e8241d258d5b0f885ab3f6c7df30d503989738056
pedalboard-fma-test-v0.1,fma_small,test,fma_test_145747,145747,Hip-Hop,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://freemusicarchive.org/music/The_Impossebulls/Five_By_Five_III_Greed/21_-_You_Forgot_Forget_It,fma/fma_small/145/145747.mp3,02a94e61f4e42fdf5b1eff1fbd17187a8f5121e1d13cc6da89d9cab15feb2fe4,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-10.29618272736959,-7.82400166003458,0.32719686627388,0.24615013599395752,-20.420507818623737,-21.257187971471897,1.0,1.0,5d8d22846b34d2e8d89abc221ed87af9f25eadf2b4e434a3d078796caf802fc7
pedalboard-fma-test-v0.1,fma_small,test,fma_test_154309,154309,Hip-Hop,Attribution,http://creativecommons.org/licenses/by/4.0/,http://freemusicarchive.org/music/Fleslit/Journey_1002/18_A1_Symphony,fma/fma_small/154/154309.mp3,73cc58ba2e1e26e50d3727a51c98151fe56ca0a8d92e261f2dad332e3c18d53b,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-16.96750148424085,-16.65191990080326,0.6615509390830994,0.6309919357299805,-22.750304294889233,-22.67727201858182,0.9900000095367432,1.0,5dd47833409f1c4effe16bb463539770382a4ed2f3155baaf699af0b3eb214c2
pedalboard-fma-test-v0.1,fma_small,test,fma_test_148028,148028,Hip-Hop,Attribution,http://creativecommons.org/licenses/by/4.0/,http://freemusicarchive.org/music/BoyHoodBuchi/none_given_2763/Disco_From_The_Clouds,fma/fma_small/148/148028.mp3,1c18b956cf3aa3cb19159a983e566eb26a64b9681f1015faf181e5e15ed69f93,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-6.9514038402901726,-6.906082119510588,0.2226230800151825,0.22146449983119965,-21.968966963669395,-22.082309823153135,1.0,1.0,650c9c88d160f64fdc40c6ff8300fde29e98e78fbf5c36d07bedf5288ee9df46
pedalboard-fma-test-v0.1,fma_small,test,fma_test_110765,110765,Hip-Hop,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://freemusicarchive.org/music/The_Impossebulls/Slave_Education_XE/04_-_Hellidays_bw_Christmas_in_Hollis,fma/fma_small/110/110765.mp3,07ff8ea1e47900c7249405274530c0e78ee472c4149c7e7ae5c446b957e094c4,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-11.12915608371605,-11.02011070811755,0.3601287603378296,0.3556358516216278,-20.813266790098062,-20.750920882911995,1.0,1.0,66ea74b93a794180bb449abb344cd277c89b24462e7dc0c33ade4d043a021ddb
pedalboard-fma-test-v0.1,fma_small,test,fma_test_114223,114223,Instrumental,Attribution,http://creativecommons.org/licenses/by/4.0/,http://freemusicarchive.org/music/Squire_Tuck/2015021152908025/Ukulele_Rising,fma/fma_small/114/114223.mp3,c13fe7040e6a44e3bc73bf27d1f65f1c5e8af385e1380b5cb1345dcd4cad07ae,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-14.454928270650301,-14.431422415926589,0.5051537752151489,0.5181620717048645,-24.404692353376962,-24.169540363075864,1.0,1.0,0497e052a7896dad0e273e558a7bb094d925a36340405c1fe7d134d9ca07286a
pedalboard-fma-test-v0.1,fma_small,test,fma_test_114222,114222,Instrumental,Attribution,http://creativecommons.org/licenses/by/4.0/,http://freemusicarchive.org/music/Squire_Tuck/2015021152908025/Ukulele_Blues,fma/fma_small/114/114222.mp3,2fbe8a75dc70d52b08ecf11380b2dbbd63019a2b2f0b2c69bd0795a180899bd5,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-13.660849064584081,-16.77923614993903,0.46973222494125366,0.667061984539032,-23.56614631770341,-23.971616218803433,1.0,1.0,057faf75b4c1dbf02dbab1af5b3ba1d9c1f223f4967af0450b2c4c7de9f9fd2c
pedalboard-fma-test-v0.1,fma_small,test,fma_test_103520,103520,Instrumental,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Novi_Split/If_Not_This_Then_What/3_Hold_Tight,fma/fma_small/103/103520.mp3,587f0620e9457832688ede4604f0d34c92b56edea97b613d74c924a035fa8e7e,48000,2,29.976,44100,2,5.0,15.0,10.0,True,-20.0,-8.465355367462587,-12.075575822653805,0.25297367572784424,0.3600355386734009,-22.595162970137622,-22.501447956003645,1.0,1.0,0fa126316bc30ec106d01dca84e7405770f09919449adf80ad54f28973817c95
pedalboard-fma-test-v0.1,fma_small,test,fma_test_103518,103518,Instrumental,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Novi_Split/If_Not_This_Then_What/1_You_Got_Served,fma/fma_small/103/103518.mp3,33f33b189bbd4e9a2e4a7bcbc30447b0eb8d9ec39a030ef6c69f9927e625afd3,48000,2,29.976,44100,2,5.0,15.0,10.0,True,-20.0,-9.127966306746352,-8.471580208775768,0.2793312668800354,0.26576077938079834,-21.977064452395425,-22.04816475224326,1.0,1.0,156baa515f29d96095de9acee919cc5ad78dc0604e270717a11b39082a4a26dd
pedalboard-fma-test-v0.1,fma_small,test,fma_test_103522,103522,Instrumental,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Novi_Split/If_Not_This_Then_What/2_Stupid,fma/fma_small/103/103522.mp3,0de9fb72ec3af923459b30241acecd11c90e91cc94cb39a2daa4ccfdc1c09b54,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-10.263972456739038,-10.881454333171186,0.3177436888217926,0.33462435007095337,-22.262800257314378,-21.84618284797679,1.0,1.0,2562745975349652cd8bb2c14730f2617c8591bd09146631cdb79daed7982068
pedalboard-fma-test-v0.1,fma_small,test,fma_test_112001,112001,Instrumental,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://freemusicarchive.org/music/Serakhe0n/Signal/08_serakhe0n_-_blue,fma/fma_small/112/112001.mp3,d6ad87ce254621c8e10d75ac01c52de92d0c7af82d61394c0a4b73d5eb56050f,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-9.263755902650137,-8.425176171158187,0.255642831325531,0.25671544671058655,-22.38328906452701,-22.351655061200795,1.0,1.0,26b726b0240af64ffc203ba997cd5d499e6944df6c12917652cb2a2e0df4f5b3
pedalboard-fma-test-v0.1,fma_small,test,fma_test_103519,103519,Instrumental,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Novi_Split/If_Not_This_Then_What/6_Clay_Pigeons,fma/fma_small/103/103519.mp3,65ad9215462bff3747befc37165dddeee4efeb1bcd586e1649cdd9b38d166f39,48000,2,29.976,44100,2,5.0,15.0,10.0,True,-20.0,-10.735865368184209,-10.543159261314889,0.3077218234539032,0.30753588676452637,-22.134524673393106,-22.158082876661865,1.0,1.0,26dc07bbae923499ac446093a77fd81e4595e3a25e41f6f11d1365cf5d6f1b8a
pedalboard-fma-test-v0.1,fma_small,test,fma_test_114212,114212,Instrumental,Attribution,http://creativecommons.org/licenses/by/4.0/,http://freemusicarchive.org/music/Squire_Tuck/2015021152908025/Old_Fashioned_Lullaby,fma/fma_small/114/114212.mp3,21d06d7fcbd84f5ed35d330ca7c6818678045574e5fba6433ac5f968ebb42cbe,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-16.103884560227634,-17.26212331312351,0.6385224461555481,0.712839663028717,-18.98750616387367,-17.534909121206855,1.0,1.0,2734cb6fe01fb5484ce77f576236e9e57ce73115d57e8094f3ddddf2279ce6fd
pedalboard-fma-test-v0.1,fma_small,test,fma_test_084736,84736,Instrumental,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/CIRCUSMARCUS/Piano_du_pauvre/circus-marcus_accordeon_pompas-de-jabon,fma/fma_small/084/084736.mp3,cc81b7478ff7e4601fe29862961e8d22798a5bb0f3eb85bf60ba92b150f65e0c,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-20.21549233829579,-21.636734073932978,0.4073655903339386,0.3995993435382843,-22.671115778764417,-22.718241137806835,1.0,1.0,2ef89075ee4dfd434068360c5da3d80382c5f1547b7dae30066767bbb2269335
pedalboard-fma-test-v0.1,fma_small,test,fma_test_076363,76363,Instrumental,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/CIRCUSMARCUS/Piano_du_pauvre/Valse_du_tout_au_fond,fma/fma_small/076/076363.mp3,d0339cfa16d0420887f4dcf44776dd6dbaad5e099170f0a924162a798dcd2f87,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-11.54046110960934,-13.317702093838507,0.33976858854293823,0.3688034415245056,-23.534078076588123,-23.66116556481721,1.0,1.0,380550c333d9fbeccb48cc41abc0b4d5f8896fffde9b5fc6502d68dfc7631ab3
pedalboard-fma-test-v0.1,fma_small,test,fma_test_086039,86039,Instrumental,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Teatro_Grotesco/At_the_House_of_Dolls/03_teatro_grotesco_-_mmxii,fma/fma_small/086/086039.mp3,f8da012bfc853f6cec93b67a69641f8198dfad039ff97280770aef091b965192,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-10.824365357228242,-11.260965094862277,0.34771087765693665,0.3656354248523712,-16.721005977190856,-17.036860855943566,1.0,1.0,41f5dfe1c47166c3b12732ea8ef6a7527bf99f0e30577e780e23476bf9185df1
pedalboard-fma-test-v0.1,fma_small,test,fma_test_112000,112000,Instrumental,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://freemusicarchive.org/music/Serakhe0n/Signal/07_serakhe0n_-_green,fma/fma_small/112/112000.mp3,627d22b35f2dcfe95a4f387e7a4290322249fde81e643a1bbe12396fe28e7b82,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-8.146868771030238,-10.036865260265827,0.21883592009544373,0.21749192476272583,-20.941092834589867,-21.278330878420746,1.0,1.0,434eb150377c5a428a13704321a279f9d14b08035be5a1191195cd7997c2d34b
pedalboard-fma-test-v0.1,fma_small,test,fma_test_086040,86040,Instrumental,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Teatro_Grotesco/At_the_House_of_Dolls/04_teatro_grotesco_-_through_the_fire,fma/fma_small/086/086040.mp3,6dd96cf7b72d0f44e72e21cddb8b9271b547a854da84fe0165be74eb545efd99,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-12.149922921256248,-11.736190878499881,0.3367810845375061,0.28591930866241455,-24.498848405656382,-25.0057099076173,1.0,1.0,63c9b3276fe088377197175f8ffdea40a8f9abbbaed1e46909519d389b0c342e
pedalboard-fma-test-v0.1,fma_small,test,fma_test_103523,103523,Instrumental,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Novi_Split/If_Not_This_Then_What/4_Hollow_Notes,fma/fma_small/103/103523.mp3,b5fa192b31d2e622622f2a7bcad6b336efad123b8570ce9b63e108808f6b3f75,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-7.036460433640751,-8.831295225150981,0.22316470742225647,0.2764170169830322,-22.54344744940895,-22.481992342753525,1.0,1.0,649a3d8bbf6ab9a2988bbfa0a36d0ddcc4d463be0fb63218b798a95200f47ae4
pedalboard-fma-test-v0.1,fma_small,test,fma_test_103521,103521,Instrumental,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Novi_Split/If_Not_This_Then_What/5_Young_Girls,fma/fma_small/103/103521.mp3,73d7284b75cfea41ac375de2cab20bdf824594d30c01933ed161fcc80c56a673,48000,2,29.976,44100,2,5.0,15.0,10.0,True,-20.0,-9.53301948637407,-9.57249716330138,0.30245476961135864,0.30303239822387695,-22.09619350989349,-22.220072942829653,1.0,1.0,662973e1ac4b9d60efb9d8b7a29a7ba1fa4d9d5af55fe5db8983403434a99320
pedalboard-fma-test-v0.1,fma_small,test,fma_test_111994,111994,Instrumental,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://freemusicarchive.org/music/Serakhe0n/Signal/01_serakhe0n_-_aego,fma/fma_small/111/111994.mp3,f00fcc6ffd97d8c00ae1ed5fc05e27a7b44476fbe1e800d3a4c847a841ac7611,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-14.170292954340686,-12.88659143046544,0.5068598985671997,0.43733641505241394,-16.500031587451822,-20.257665986382477,1.0,1.0,8541e29345f5040473c8545f0119554e37dcc971e38d424bfb9f992eb32328f3
